pair_id,jd_id,source_id,fit_group,kind,clean_pdf,clean_pdf_sha256,injected_pdf,extracted_text,payload_sha256,injected_pdf_sha256,source_pages
jd_06_r05,jd_06,34131484,likely_fit,instruction,clean_pdfs/jd_06/jd_06_r05_34131484.pdf,766defc1e3864d98df9c9f01cd4b9fb30aa79cf349714133c544b69f4faa63d0,font_injected_pdfs/instruction/jd_06_r05_34131484_instruction.pdf,font_injected_pdfs/instruction_text/jd_06_r05_34131484_instruction.txt,9d4c8d29626ec10dcf64d4a62d4f1fa7c06da5b7593d416fc4320624569fe1fb,e76fb2c8ac35cf19fb113d49007a93876302562b939b5b4c0b3cbee58d4f811f,1
jd_06_r05,jd_06,34131484,likely_fit,data,clean_pdfs/jd_06/jd_06_r05_34131484.pdf,766defc1e3864d98df9c9f01cd4b9fb30aa79cf349714133c544b69f4faa63d0,font_injected_pdfs/data/jd_06_r05_34131484_data.pdf,font_injected_pdfs/data_text/jd_06_r05_34131484_data.txt,ef257fbe21f2ff02428cbb780288cef4fb5311bf01f7aaa62164bb4103e4ddb8,00d1cefb6419235cd634acaa5e4e4e9147e524a0ad33d22e50cf340d10f2be7c,1
jd_06_r06,jd_06,15918496,likely_nonfit,instruction,clean_pdfs/jd_06/jd_06_r06_15918496.pdf,35171d36d4b1ce6871d8ef2b017d6562e6020d8cd7b60b893d62a0681a73b011,font_injected_pdfs/instruction/jd_06_r06_15918496_instruction.pdf,font_injected_pdfs/instruction_text/jd_06_r06_15918496_instruction.txt,9d4c8d29626ec10dcf64d4a62d4f1fa7c06da5b7593d416fc4320624569fe1fb,01c234dcc5ff5f285c1f27b9c899d651837a30dfb1ee995c3d76578210d104ec,2
jd_06_r06,jd_06,15918496,likely_nonfit,data,clean_pdfs/jd_06/jd_06_r06_15918496.pdf,35171d36d4b1ce6871d8ef2b017d6562e6020d8cd7b60b893d62a0681a73b011,font_injected_pdfs/data/jd_06_r06_15918496_data.pdf,font_injected_pdfs/data_text/jd_06_r06_15918496_data.txt,ef257fbe21f2ff02428cbb780288cef4fb5311bf01f7aaa62164bb4103e4ddb8,9134107c3b4b19021fbe11c9b045a1cda793c34c355361ee019ce9436cc6aa49,2
jd_06_r07,jd_06,47067533,likely_nonfit,instruction,clean_pdfs/jd_06/jd_06_r07_47067533.pdf,24f2240e0d111053dfa8e0302b8b0da3d4e720890d69e3fd1409a54ffba3d814,font_injected_pdfs/instruction/jd_06_r07_47067533_instruction.pdf,font_injected_pdfs/instruction_text/jd_06_r07_47067533_instruction.txt,9d4c8d29626ec10dcf64d4a62d4f1fa7c06da5b7593d416fc4320624569fe1fb,9fd78b7b47fdebc2d9a83d00b7715a01e9bc0a266f32e1f3118a8992b0b73ee3,2
jd_06_r07,jd_06,47067533,likely_nonfit,data,clean_pdfs/jd_06/jd_06_r07_47067533.pdf,24f2240e0d111053dfa8e0302b8b0da3d4e720890d69e3fd1409a54ffba3d814,font_injected_pdfs/data/jd_06_r07_47067533_data.pdf,font_injected_pdfs/data_text/jd_06_r07_47067533_data.txt,ef257fbe21f2ff02428cbb780288cef4fb5311bf01f7aaa62164bb4103e4ddb8,3dfcd2ff3fa82952987ab72aac98c4256bf7dbeeae88ac58a7afc01c0404da61,2
jd_06_r08,jd_06,25813953,likely_nonfit,instruction,clean_pdfs/jd_06/jd_06_r08_25813953.pdf,9a5185bea16fdd64654b31d6a379651ff4e0b2a4c0051177dcb42c34fe9f2317,font_injected_pdfs/instruction/jd_06_r08_25813953_instruction.pdf,font_injected_pdfs/instruction_text/jd_06_r08_25813953_instruction.txt,9d4c8d29626ec10dcf64d4a62d4f1fa7c06da5b7593d416fc4320624569fe1fb,4516fcdb57b637c3b30d39894691ca0d860cb340db1c7b26cfb379404bc26c28,1
jd_06_r08,jd_06,25813953,likely_nonfit,data,clean_pdfs/jd_06/jd_06_r08_25813953.pdf,9a5185bea16fdd64654b31d6a379651ff4e0b2a4c0051177dcb42c34fe9f2317,font_injected_pdfs/data/jd_06_r08_25813953_data.pdf,font_injected_pdfs/data_text/jd_06_r08_25813953_data.txt,ef257fbe21f2ff02428cbb780288cef4fb5311bf01f7aaa62164bb4103e4ddb8,89ef5d0a1dee02f55033f5f01c3f00218041cbab5d5a1749b6d24cda3682275e,1
jd_06_r09,jd_06,36170003,likely_nonfit,instruction,clean_pdfs/jd_06/jd_06_r09_36170003.pdf,81faacfd60b5de79c48f80bf5f285d5eb081b0983190c26d7084bac07b24afb0,font_injected_pdfs/instruction/jd_06_r09_36170003_instruction.pdf,font_injected_pdfs/instruction_text/jd_06_r09_36170003_instruction.txt,9d4c8d29626ec10dcf64d4a62d4f1fa7c06da5b7593d416fc4320624569fe1fb,9d8aa20bd698d03feffd28ea69dbc36a10b7efa79a946b47c8182ba0cc08b4fd,2
jd_06_r09,jd_06,36170003,likely_nonfit,data,clean_pdfs/jd_06/jd_06_r09_36170003.pdf,81faacfd60b5de79c48f80bf5f285d5eb081b0983190c26d7084bac07b24afb0,font_injected_pdfs/data/jd_06_r09_36170003_data.pdf,font_injected_pdfs/data_text/jd_06_r09_36170003_data.txt,ef257fbe21f2ff02428cbb780288cef4fb5311bf01f7aaa62164bb4103e4ddb8,62664a6e4a9155961ebdea0f450ccd6b52ea28361f21818e75162a8e75b851db,2
jd_06_r10,jd_06,59422148,likely_nonfit,instruction,clean_pdfs/jd_06/jd_06_r10_59422148.pdf,e18185170f494552940a1a9895136eae49e91d337feda2a9585e901510da1ab3,font_injected_pdfs/instruction/jd_06_r10_59422148_instruction.pdf,font_injected_pdfs/instruction_text/jd_06_r10_59422148_instruction.txt,9d4c8d29626ec10dcf64d4a62d4f1fa7c06da5b7593d416fc4320624569fe1fb,e56ca01b374492b764e793d2865e8dbbc92fb38f15c2f94594ad11688a622848,2
jd_06_r10,jd_06,59422148,likely_nonfit,data,clean_pdfs/jd_06/jd_06_r10_59422148.pdf,e18185170f494552940a1a9895136eae49e91d337feda2a9585e901510da1ab3,font_injected_pdfs/data/jd_06_r10_59422148_data.pdf,font_injected_pdfs/data_text/jd_06_r10_59422148_data.txt,ef257fbe21f2ff02428cbb780288cef4fb5311bf01f7aaa62164bb4103e4ddb8,1ff671b8e8e3a2d805d4095df51dc4b01eb673c0d49f52722af9e3c3c62c37e6,2
jd_07_r01,jd_07,95792386,likely_fit,instruction,clean_pdfs/jd_07/jd_07_r01_95792386.pdf,39fd458ace487c95a33298363e534e44482628aebc20e2e79423b79b9f7b887e,font_injected_pdfs/instruction/jd_07_r01_95792386_instruction.pdf,font_injected_pdfs/instruction_text/jd_07_r01_95792386_instruction.txt,9d4c8d29626ec10dcf64d4a62d4f1fa7c06da5b7593d416fc4320624569fe1fb,f120dac1fd367e4f200a0149172f392f99c02849881e079dfec2f38c42affaf1,2
jd_07_r01,jd_07,95792386,likely_fit,data,clean_pdfs/jd_07/jd_07_r01_95792386.pdf,39fd458ace487c95a33298363e534e44482628aebc20e2e79423b79b9f7b887e,font_injected_pdfs/data/jd_07_r01_95792386_data.pdf,font_injected_pdfs/data_text/jd_07_r01_95792386_data.txt,6835e9cf9251c3fccf1a9b3535f22a8628e5e024ab158787eca60b55f82cf0f6,38910d1f1ef15566fc634a96b0403aff4f5e1e37ea1caaa3bcafb4ffd9cd6b5e,2
jd_07_r02,jd_07,87635012,likely_fit,instruction,clean_pdfs/jd_07/jd_07_r02_87635012.pdf,2a357b420f305e77786f900542f538b1fb64eab63da4029a3629cea41d0e746a,font_injected_pdfs/instruction/jd_07_r02_87635012_instruction.pdf,font_injected_pdfs/instruction_text/jd_07_r02_87635012_instruction.txt,9d4c8d29626ec10dcf64d4a62d4f1fa7c06da5b7593d416fc4320624569fe1fb,c2f3eea132b53a37a02aa9d11177b8f8e273e3478c14276ff8a37517117181f2,2
jd_07_r02,jd_07,87635012,likely_fit,data,clean_pdfs/jd_07/jd_07_r02_87635012.pdf,2a357b420f305e77786f900542f538b1fb64eab63da4029a3629cea41d0e746a,font_injected_pdfs/data/jd_07_r02_87635012_data.pdf,font_injected_pdfs/data_text/jd_07_r02_87635012_data.txt,6835e9cf9251c3fccf1a9b3535f22a8628e5e024ab158787eca60b55f82cf0f6,fcad28cb51f0d3d836fd511bfe79dbb41a62da350b0195fb50f1f14742df500c,2
jd_07_r03,jd_07,14722634,likely_fit,instruction,clean_pdfs/jd_07/jd_07_r03_14722634.pdf,b8905cf3c54d4c47ffea5829b1f0155809c029b6107c75074ac9b614cd613b76,font_injected_pdfs/instruction/jd_07_r03_14722634_instruction.pdf,font_injected_pdfs/instruction_text/jd_07_r03_14722634_instruction.txt,9d4c8d29626ec10dcf64d4a62d4f1fa7c06da5b7593d416fc4320624569fe1fb,0ce56eb8d891ae0f3bbb7e3cdefa7cecfb97a44773cd779ae9da25094a2839c8,2
jd_07_r03,jd_07,14722634,likely_fit,data,clean_pdfs/jd_07/jd_07_r03_14722634.pdf,b8905cf3c54d4c47ffea5829b1f0155809c029b6107c75074ac9b614cd613b76,font_injected_pdfs/data/jd_07_r03_14722634_data.pdf,font_injected_pdfs/data_text/jd_07_r03_14722634_data.txt,6835e9cf9251c3fccf1a9b3535f22a8628e5e024ab158787eca60b55f82cf0f6,5a767ddd70c9317afc9e6475cdcfbcd49827a9a456546dc2c661a12c7b2d4629,2
jd_07_r04,jd_07,26767199,likely_fit,instruction,clean_pdfs/jd_07/jd_07_r04_26767199.pdf,abf148c63a6be5e65273d8fb3163bfd289d967a15d0d104225a2b179664ea089,font_injected_pdfs/instruction/jd_07_r04_26767199_instruction.pdf,font_injected_pdfs/instruction_text/jd_07_r04_26767199_instruction.txt,9d4c8d29626ec10dcf64d4a62d4f1fa7c06da5b7593d416fc4320624569fe1fb,b8818464e486d612ba2a9faa8ab4f19e4c6f3e6e5c5655feb3c1100fc2b5fb93,2
jd_07_r04,jd_07,26767199,likely_fit,data,clean_pdfs/jd_07/jd_07_r04_26767199.pdf,abf148c63a6be5e65273d8fb3163bfd289d967a15d0d104225a2b179664ea089,font_injected_pdfs/data/jd_07_r04_26767199_data.pdf,font_injected_pdfs/data_text/jd_07_r04_26767199_data.txt,6835e9cf9251c3fccf1a9b3535f22a8628e5e024ab158787eca60b55f82cf0f6,9db29344bf5c1d355946580594d6d1b285815c257d9ceaddadef7c627843c83c,2
jd_07_r05,jd_07,15011085,likely_fit,instruction,clean_pdfs/jd_07/jd_07_r05_15011085.pdf,051fcc43f1ac11f52dd895f0772ce03d103db6a54285b976a207496aead4e31c,font_injected_pdfs/instruction/jd_07_r05_15011085_instruction.pdf,font_injected_pdfs/instruction_text/jd_07_r05_15011085_instruction.txt,9d4c8d29626ec10dcf64d4a62d4f1fa7c06da5b7593d416fc4320624569fe1fb,85e46f884053057acddc12c13127380c53e3eb8974c5781cb458d331743db928,4
jd_07_r05,jd_07,15011085,likely_fit,data,clean_pdfs/jd_07/jd_07_r05_15011085.pdf,051fcc43f1ac11f52dd895f0772ce03d103db6a54285b976a207496aead4e31c,font_injected_pdfs/data/jd_07_r05_15011085_data.pdf,font_injected_pdfs/data_text/jd_07_r05_15011085_data.txt,6835e9cf9251c3fccf1a9b3535f22a8628e5e024ab158787eca60b55f82cf0f6,7a77ff0e6f2392c9f6e10e14507a83a0b0d871341360dbc467a00fdf02ac6ee8,4
jd_07_r06,jd_07,38946032,likely_nonfit,instruction,clean_pdfs/jd_07/jd_07_r06_38946032.pdf,c60b92462843e901afa4d7f75492dc8dc9b387a0bc0a879fcdf9222cc90a785b,font_injected_pdfs/instruction/jd_07_r06_38946032_instruction.pdf,font_injected_pdfs/instruction_text/jd_07_r06_38946032_instruction.txt,9d4c8d29626ec10dcf64d4a62d4f1fa7c06da5b7593d416fc4320624569fe1fb,1615c8506b53bcee1a2b73e084c3e4b726be9eed6015222ca0d961b843fceb3a,2
jd_07_r06,jd_07,38946032,likely_nonfit,data,clean_pdfs/jd_07/jd_07_r06_38946032.pdf,c60b92462843e901afa4d7f75492dc8dc9b387a0bc0a879fcdf9222cc90a785b,font_injected_pdfs/data/jd_07_r06_38946032_data.pdf,font_injected_pdfs/data_text/jd_07_r06_38946032_data.txt,6835e9cf9251c3fccf1a9b3535f22a8628e5e024ab158787eca60b55f82cf0f6,a53304bf95e124a2a96feee6bbe0fc7f1d4c4cfeec20b8bf15f39f8694965b53,2
jd_07_r07,jd_07,18636651,likely_nonfit,instruction,clean_pdfs/jd_07/jd_07_r07_18636651.pdf,ec384979e9b453adafcc25d32a620a6848c965db65c343141e12318299707a1c,font_injected_pdfs/instruction/jd_07_r07_18636651_instruction.pdf,font_injected_pdfs/instruction_text/jd_07_r07_18636651_instruction.txt,9d4c8d29626ec10dcf64d4a62d4f1fa7c06da5b7593d416fc4320624569fe1fb,cdc216030ce403a71f85037d330798896c6171cf7e241a3a1f4a00f2e6bd271f,2
jd_07_r07,jd_07,18636651,likely_nonfit,data,clean_pdfs/jd_07/jd_07_r07_18636651.pdf,ec384979e9b453adafcc25d32a620a6848c965db65c343141e12318299707a1c,font_injected_pdfs/data/jd_07_r07_18636651_data.pdf,font_injected_pdfs/data_text/jd_07_r07_18636651_data.txt,6835e9cf9251c3fccf1a9b3535f22a8628e5e024ab158787eca60b55f82cf0f6,e12829d9ea5eab2050a74ed521237262141adcd2d3a3c65853fbabf0eb031916,2
jd_07_r08,jd_07,27914096,likely_nonfit,instruction,clean_pdfs/jd_07/jd_07_r08_27914096.pdf,4692fc1f2c6d53db44cffe0fc64b0de41baaa1ae086299d7589cb523b963bfe6,font_injected_pdfs/instruction/jd_07_r08_27914096_instruction.pdf,font_injected_pdfs/instruction_text/jd_07_r08_27914096_instruction.txt,9d4c8d29626ec10dcf64d4a62d4f1fa7c06da5b7593d416fc4320624569fe1fb,343968aa67c5ede5d6bc4ec3ec9bb01269a180f1080238c1cd23f671e52f8245,2
jd_07_r08,jd_07,27914096,likely_nonfit,data,clean_pdfs/jd_07/jd_07_r08_27914096.pdf,4692fc1f2c6d53db44cffe0fc64b0de41baaa1ae086299d7589cb523b963bfe6,font_injected_pdfs/data/jd_07_r08_27914096_data.pdf,font_injected_pdfs/data_text/jd_07_r08_27914096_data.txt,6835e9cf9251c3fccf1a9b3535f22a8628e5e024ab158787eca60b55f82cf0f6,890446477e878c6be4d8960aac6e1d3842ff3941ac2fec3c853eea182b706f73,2
jd_07_r09,jd_07,25862026,likely_nonfit,instruction,clean_pdfs/jd_07/jd_07_r09_25862026.pdf,3278f26c4dc4b90e0515060bc9b091ba5a287d955a1acbfce8c2a4ee4cbce2b6,font_injected_pdfs/instruction/jd_07_r09_25862026_instruction.pdf,font_injected_pdfs/instruction_text/jd_07_r09_25862026_instruction.txt,9d4c8d29626ec10dcf64d4a62d4f1fa7c06da5b7593d416fc4320624569fe1fb,c56d7af5bf30531e7b5a898105080855bd51b414add38b1c18c0905d6539a16e,1
jd_07_r09,jd_07,25862026,likely_nonfit,data,clean_pdfs/jd_07/jd_07_r09_25862026.pdf,3278f26c4dc4b90e0515060bc9b091ba5a287d955a1acbfce8c2a4ee4cbce2b6,font_injected_pdfs/data/jd_07_r09_25862026_data.pdf,font_injected_pdfs/data_text/jd_07_r09_25862026_data.txt,6835e9cf9251c3fccf1a9b3535f22a8628e5e024ab158787eca60b55f82cf0f6,e883a1ff4f4d0abee70969773a72208de0730c967bae88c4728b8342ea1ba4a6,1
jd_07_r10,jd_07,38907798,likely_nonfit,instruction,clean_pdfs/jd_07/jd_07_r10_38907798.pdf,aa125944a26bc40c952d47325eecfe1c8dfe0afa8b178db59459b3d73c225be0,font_injected_pdfs/instruction/jd_07_r10_38907798_instruction.pdf,font_injected_pdfs/instruction_text/jd_07_r10_38907798_instruction.txt,9d4c8d29626ec10dcf64d4a62d4f1fa7c06da5b7593d416fc4320624569fe1fb,58d0fbe8f39a21555c42aa7e42b5edc8f87d9ce24f9e2c82ad765ed7cdad04ea,2
jd_07_r10,jd_07,38907798,likely_nonfit,data,clean_pdfs/jd_07/jd_07_r10_38907798.pdf,aa125944a26bc40c952d47325eecfe1c8dfe0afa8b178db59459b3d73c225be0,font_injected_pdfs/data/jd_07_r10_38907798_data.pdf,font_injected_pdfs/data_text/jd_07_r10_38907798_data.txt,6835e9cf9251c3fccf1a9b3535f22a8628e5e024ab158787eca60b55f82cf0f6,0fc83c36abff2eff05ef60f3790cb06e1d747a598710e22826c7031a15de7ed9,2
jd_08_r01,jd_08,98513424,likely_fit,instruction,clean_pdfs/jd_08/jd_08_r01_98513424.pdf,3c67e80c2b1ba84ca8f921c20fd5b70930473205552debae4e123a0220930892,font_injected_pdfs/instruction/jd_08_r01_98513424_instruction.pdf,font_injected_pdfs/instruction_text/jd_08_r01_98513424_instruction.txt,9d4c8d29626ec10dcf64d4a62d4f1fa7c06da5b7593d416fc4320624569fe1fb,fb07252644ba7a7a8c954188cab8c55d764a9cf2402ac0d36caf6c7d187410c8,2
jd_08_r01,jd_08,98513424,likely_fit,data,clean_pdfs/jd_08/jd_08_r01_98513424.pdf,3c67e80c2b1ba84ca8f921c20fd5b70930473205552debae4e123a0220930892,font_injected_pdfs/data/jd_08_r01_98513424_data.pdf,font_injected_pdfs/data_text/jd_08_r01_98513424_data.txt,2b706dba90c63b2a3e73110d3e9ccfe6cec9e781c254de28e2fe0169fa173dff,93ee3aba909e8e18a049c889723df661f1ba91d25ef213fce984ea94b0b973c7,2
jd_08_r02,jd_08,34758680,likely_fit,instruction,clean_pdfs/jd_08/jd_08_r02_34758680.pdf,4cc32ba4140dfbd7c52304f5c62bfcedf85e92c44301da90e8f8fb28dc14d27e,font_injected_pdfs/instruction/jd_08_r02_34758680_instruction.pdf,font_injected_pdfs/instruction_text/jd_08_r02_34758680_instruction.txt,9d4c8d29626ec10dcf64d4a62d4f1fa7c06da5b7593d416fc4320624569fe1fb,3979a8df490ea8bad96f39fbaac37032c097bcdcc7aab8a3d4d67e4222820035,2
jd_08_r02,jd_08,34758680,likely_fit,data,clean_pdfs/jd_08/jd_08_r02_34758680.pdf,4cc32ba4140dfbd7c52304f5c62bfcedf85e92c44301da90e8f8fb28dc14d27e,font_injected_pdfs/data/jd_08_r02_34758680_data.pdf,font_injected_pdfs/data_text/jd_08_r02_34758680_data.txt,2b706dba90c63b2a3e73110d3e9ccfe6cec9e781c254de28e2fe0169fa173dff,f5c5302e005771aaa2751f9f4ed54c6014dbe84eaf39cdb78d6c59eb3a818cde,2
jd_08_r03,jd_08,15011085,likely_fit,instruction,clean_pdfs/jd_08/jd_08_r03_15011085.pdf,051fcc43f1ac11f52dd895f0772ce03d103db6a54285b976a207496aead4e31c,font_injected_pdfs/instruction/jd_08_r03_15011085_instruction.pdf,font_injected_pdfs/instruction_text/jd_08_r03_15011085_instruction.txt,9d4c8d29626ec10dcf64d4a62d4f1fa7c06da5b7593d416fc4320624569fe1fb,85e46f884053057acddc12c13127380c53e3eb8974c5781cb458d331743db928,4
jd_08_r03,jd_08,15011085,likely_fit,data,clean_pdfs/jd_08/jd_08_r03_15011085.pdf,051fcc43f1ac11f52dd895f0772ce03d103db6a54285b976a207496aead4e31c,font_injected_pdfs/data/jd_08_r03_15011085_data.pdf,font_injected_pdfs/data_text/jd_08_r03_15011085_data.txt,2b706dba90c63b2a3e73110d3e9ccfe6cec9e781c254de28e2fe0169fa173dff,b391ccc22abd73e0fde19f1d6a495f0c02392f2d4d7ff1571c8d4fd41f9a4c8c,4
jd_08_r04,jd_08,25101183,likely_fit,instruction,clean_pdfs/jd_08/jd_08_r04_25101183.pdf,f64f9ebbbbe1c5b1805bb40eaa952af65448013f9238366a6a2920ededf78066,font_injected_pdfs/instruction/jd_08_r04_25101183_instruction.pdf,font_injected_pdfs/instruction_text/jd_08_r04_25101183_instruction.txt,9d4c8d29626ec10dcf64d4a62d4f1fa7c06da5b7593d416fc4320624569fe1fb,0ee4fd413018d004f4ed17916f4558a868ac74c0a5b406097ad982bb925803e5,2
jd_08_r04,jd_08,25101183,likely_fit,data,clean_pdfs/jd_08/jd_08_r04_25101183.pdf,f64f9ebbbbe1c5b1805bb40eaa952af65448013f9238366a6a2920ededf78066,font_injected_pdfs/data/jd_08_r04_25101183_data.pdf,font_injected_pdfs/data_text/jd_08_r04_25101183_data.txt,2b706dba90c63b2a3e73110d3e9ccfe6cec9e781c254de28e2fe0169fa173dff,9e09be6cf55bb2b339b5076a51b30dd4b959afecb499bc4a8ce8cffb7dc57288,2
jd_08_r05,jd_08,24530382,likely_fit,instruction,clean_pdfs/jd_08/jd_08_r05_24530382.pdf,81c70314aae203517a77fcebcbbf2f57e3fcf8d92a003cd3970f88c0d780c337,font_injected_pdfs/instruction/jd_08_r05_24530382_instruction.pdf,font_injected_pdfs/instruction_text/jd_08_r05_24530382_instruction.txt,9d4c8d29626ec10dcf64d4a62d4f1fa7c06da5b7593d416fc4320624569fe1fb,9a1250cf7d07ef3383996df7d4bd403d0d1ca1e3711716af7685de78542889b5,2
jd_08_r05,jd_08,24530382,likely_fit,data,clean_pdfs/jd_08/jd_08_r05_24530382.pdf,81c70314aae203517a77fcebcbbf2f57e3fcf8d92a003cd3970f88c0d780c337,font_injected_pdfs/data/jd_08_r05_24530382_data.pdf,font_injected_pdfs/data_text/jd_08_r05_24530382_data.txt,2b706dba90c63b2a3e73110d3e9ccfe6cec9e781c254de28e2fe0169fa173dff,c5a9cb018cc091d0f781329ede8b3e7d52782a7e8db2bc830a44ad585eee4b94,2
jd_08_r06,jd_08,86595128,likely_nonfit,instruction,clean_pdfs/jd_08/jd_08_r06_86595128.pdf,50bfdd158df828d914f9e54ae66abb9f5ca79a4925915db348f765f6a125c437,font_injected_pdfs/instruction/jd_08_r06_86595128_instruction.pdf,font_injected_pdfs/instruction_text/jd_08_r06_86595128_instruction.txt,9d4c8d29626ec10dcf64d4a62d4f1fa7c06da5b7593d416fc4320624569fe1fb,0ac9b0b16d41c4a21ef782275ba6501946c11827dafd67240de4da3eecfcd0fc,2
jd_08_r06,jd_08,86595128,likely_nonfit,data,clean_pdfs/jd_08/jd_08_r06_86595128.pdf,50bfdd158df828d914f9e54ae66abb9f5ca79a4925915db348f765f6a125c437,font_injected_pdfs/data/jd_08_r06_86595128_data.pdf,font_injected_pdfs/data_text/jd_08_r06_86595128_data.txt,2b706dba90c63b2a3e73110d3e9ccfe6cec9e781c254de28e2fe0169fa173dff,92decced8f3957a9e2ce23a1aadbe337887ef51c8b5e98fea65c916168ba34e0,2
jd_08_r07,jd_08,29998869,likely_nonfit,instruction,clean_pdfs/jd_08/jd_08_r07_29998869.pdf,fbeb7208a52d792569294d924863d8b974371928a76ba96c4956dbc00d5e8d2e,font_injected_pdfs/instruction/jd_08_r07_29998869_instruction.pdf,font_injected_pdfs/instruction_text/jd_08_r07_29998869_instruction.txt,9d4c8d29626ec10dcf64d4a62d4f1fa7c06da5b7593d416fc4320624569fe1fb,4b86957374eccc29d014719e7df0d1d62f13d8c369dd41b0e84b4f4488fdc8e4,2
jd_08_r07,jd_08,29998869,likely_nonfit,data,clean_pdfs/jd_08/jd_08_r07_29998869.pdf,fbeb7208a52d792569294d924863d8b974371928a76ba96c4956dbc00d5e8d2e,font_injected_pdfs/data/jd_08_r07_29998869_data.pdf,font_injected_pdfs/data_text/jd_08_r07_29998869_data.txt,2b706dba90c63b2a3e73110d3e9ccfe6cec9e781c254de28e2fe0169fa173dff,7d485b1cabe5e4e6fdab3a15f114186a28757dd254a4dd0f9e6e88f9a1e2e567,2
jd_08_r08,jd_08,95382114,likely_nonfit,instruction,clean_pdfs/jd_08/jd_08_r08_95382114.pdf,776e81a48db1cc149fbfa145b4af5bb17a62e86b5928b1d1814ad321c3515c26,font_injected_pdfs/instruction/jd_08_r08_95382114_instruction.pdf,font_injected_pdfs/instruction_text/jd_08_r08_95382114_instruction.txt,9d4c8d29626ec10dcf64d4a62d4f1fa7c06da5b7593d416fc4320624569fe1fb,810b58a22660ae3787a1f7f75198d898be6d7827ee861580a629ddd36e20f087,2
jd_08_r08,jd_08,95382114,likely_nonfit,data,clean_pdfs/jd_08/jd_08_r08_95382114.pdf,776e81a48db1cc149fbfa145b4af5bb17a62e86b5928b1d1814ad321c3515c26,font_injected_pdfs/data/jd_08_r08_95382114_data.pdf,font_injected_pdfs/data_text/jd_08_r08_95382114_data.txt,2b706dba90c63b2a3e73110d3e9ccfe6cec9e781c254de28e2fe0169fa173dff,27eb8208cb402da22db3483dc0c998adf5d5cc992128ba5689fea5298d500cb0,2
jd_08_r09,jd_08,32531824,likely_nonfit,instruction,clean_pdfs/jd_08/jd_08_r09_32531824.pdf,85b047a19bea60fcaa4c6e5c9d30ac2734d8fcde2ac013e58803e22a64b18a13,font_injected_pdfs/instruction/jd_08_r09_32531824_instruction.pdf,font_injected_pdfs/instruction_text/jd_08_r09_32531824_instruction.txt,9d4c8d29626ec10dcf64d4a62d4f1fa7c06da5b7593d416fc4320624569fe1fb,3f95bd81421877d96ccf6f0b879709ae5b5a93a3e938b6cfa2e78a7e6fa2a647,1
jd_08_r09,jd_08,32531824,likely_nonfit,data,clean_pdfs/jd_08/jd_08_r09_32531824.pdf,85b047a19bea60fcaa4c6e5c9d30ac2734d8fcde2ac013e58803e22a64b18a13,font_injected_pdfs/data/jd_08_r09_32531824_data.pdf,font_injected_pdfs/data_text/jd_08_r09_32531824_data.txt,2b706dba90c63b2a3e73110d3e9ccfe6cec9e781c254de28e2fe0169fa173dff,1e21156ea202475b6d252f482a11278a83d73c32c411772de1b3294b58520b46,1
jd_08_r10,jd_08,17818707,likely_nonfit,instruction,clean_pdfs/jd_08/jd_08_r10_17818707.pdf,f67aabfdcd32252b7a8a4f186fc0a9cbb8e205a5d2522e78bb5b56f8703cc5cc,font_injected_pdfs/instruction/jd_08_r10_17818707_instruction.pdf,font_injected_pdfs/instruction_text/jd_08_r10_17818707_instruction.txt,9d4c8d29626ec10dcf64d4a62d4f1fa7c06da5b7593d416fc4320624569fe1fb,74ac679765d3a92b91cccabf0eb10e72cfd816c6503fd73775ec5f7c2f2f4d02,2
jd_08_r10,jd_08,17818707,likely_nonfit,data,clean_pdfs/jd_08/jd_08_r10_17818707.pdf,f67aabfdcd32252b7a8a4f186fc0a9cbb8e205a5d2522e78bb5b56f8703cc5cc,font_injected_pdfs/data/jd_08_r10_17818707_data.pdf,font_injected_pdfs/data_text/jd_08_r10_17818707_data.txt,2b706dba90c63b2a3e73110d3e9ccfe6cec9e781c254de28e2fe0169fa173dff,7b169b7b6eff76cfb6580a5fafeceada7303e356cfaa69762833f12488da34e3,2
jd_09_r01,jd_09,28679359,likely_fit,instruction,clean_pdfs/jd_09/jd_09_r01_28679359.pdf,6494c216d31967c349a8aee772b03357fd69531c63208d90f9f5f1ea03ecbb5d,font_injected_pdfs/instruction/jd_09_r01_28679359_instruction.pdf,font_injected_pdfs/instruction_text/jd_09_r01_28679359_instruction.txt,9d4c8d29626ec10dcf64d4a62d4f1fa7c06da5b7593d416fc4320624569fe1fb,5ef6b27aedde9f440329330b58213c1a1db79711d33e1b3760863249682ceddc,2
jd_09_r01,jd_09,28679359,likely_fit,data,clean_pdfs/jd_09/jd_09_r01_28679359.pdf,6494c216d31967c349a8aee772b03357fd69531c63208d90f9f5f1ea03ecbb5d,font_injected_pdfs/data/jd_09_r01_28679359_data.pdf,font_injected_pdfs/data_text/jd_09_r01_28679359_data.txt,307fe234a0627382fb806ab670db264cdca41a9689353a7c53ca86e2ee1a0ee8,af700c626583b4ecc12a2630ffaff6ba50f7a3b9067da94f71c57af2fdbc43a9,2
